Word,Arousal,Valence,ValenceCategory,ValenceVsNeutral,Happiness,Anger,Fear,Sadness,Disgust,Surprise,Dominant_Emotion,N_Arousal,N_Valence,N_Primary_Emotion,N_Unknown_Arousal,N_Unknown_Valence,N_Unknown_Primary_Emotion,Concreteness,ConcretenessCategory,Imageability,ImageabilityCategory,SourceImageability,Frequency_Zipf,Prevalence,Length,Nsyl,N_phonemes,PoS,OLD20,AoA,DLP_RT,DLP_Acc,DCP_RT,DCP_Acc
lesstof,2.882352941,2.894736842,negative,neutral,1.2,1.1,1.5,1.2,1.6,1,Disgust,14,19,10,0,0,0,3.133333333,high,#N/A,#N/A,#N/A,2.262213705,1.281076344,7,2,6,N,2.55,9.789473684,704.4103704,0.75,1169.65,0.96
denksport,2.866666667,2.947368421,negative,neutral,1.25,1.25,1,1,1.125,1.825,Surprise,16,19,8,0,0,0,2.866666667,low,#N/A,#N/A,#N/A,1.359835482,2.658354659,9,2,9,N,2.85,9.789473684,634.4274359,0.975,1020.15,1
leutig,2.875,4.222222222,positive,valenced,3.833333333,1,1,1,1,1.333333333,Happiness,14,18,12,0,0,0,2.066666667,low,#N/A,#N/A,#N/A,1,1.483059969,6,2,5,ADJ,1.95,9.8,630.1021429,0.75,1322.74,0.8
oliën,2.8125,2.894736842,negative,neutral,1.181818182,1,1,1,1.090909091,1,Happiness,15,19,11,0,0,0,4.2,high,#N/A,#N/A,#N/A,1,1.778267473,5,3,5,WW,2.15,9.8,541.1327027,0.95,1264.89,0.97
generaal,3.470588235,2.789473684,negative,neutral,1.2,1.9,2.1,1.3,1.5,1.3,Fear,14,19,10,0,0,0,3.066666667,high,5.6,high,van Loon,4.952180029,2.766064509,8,3,7,N,2.35,9.8,492.1964103,0.975,1015.42,1
auditie,3.8125,3.222222222,positive,neutral,2.657142857,1,2.428571429,1,1,2.742857143,Surprise,16,18,7,0,0,0,3.466666667,high,#N/A,#N/A,#N/A,4.185301286,2.787829381,7,3,6,N,2.2,9.8,522.095,0.975609756,968.47,1
chirurg,3.5,3.210526316,positive,neutral,1.222222222,1.333333333,2.6,1.666666667,1.555555556,1.222222222,Fear,16,19,9,0,0,1,4,high,6.33,high,van Loon,3.946938363,2.252682675,7,2,6,N,3.05,9.8,538.0526316,1,1110.47,0.99
papierwerk,2.928571429,2.85,negative,neutral,1,1.272727273,1,1.272727273,1.509090909,1.090909091,Disgust,14,20,11,0,0,0,2.933333333,low,#N/A,#N/A,#N/A,3.777528315,2.534871092,10,3,9,N,2.9,9.8,514.2836842,1,979.98,1
inkomsten,2.75,3.944444444,positive,valenced,2.5,1.125,1.25,1.142857143,1.125,1.25,Happiness,16,18,8,0,0,0,2.6,low,#N/A,#N/A,#N/A,3.612084185,2.87313148,9,3,8,N,2,9.8,534.1005263,1,998.98,1
opvatten,3,3.052631579,positive,neutral,1.3,1,1.1,1.1,1,1.2,Happiness,16,19,10,0,0,0,1.533333333,low,#N/A,#N/A,#N/A,3.46643756,2.469033017,8,3,6,WW,1.85,9.8,513.7226316,1,1023.45,0.99
gezind,2.6875,3.473684211,positive,neutral,2.272727273,1.090909091,1.090909091,1.181818182,1,1.545454545,Happiness,16,19,11,0,0,0,1.4,low,#N/A,#N/A,#N/A,3.372064671,1.969855681,6,2,6,ADJ,1.6,9.8,524.6328947,1,1221.3,0.97
ingevoerd,2.75,3,neutral,neutral,1,1,1,1,1,1,Joint,12,19,10,0,0,0,2.066666667,low,#N/A,#N/A,#N/A,3.372064671,2.826797011,9,3,8,ADJ,1.75,9.8,530.66075,0.975609756,1037.89,1
gevoeligheid,3.176470588,2.789473684,negative,neutral,1.625,1.375,2,2.142857143,1.25,1.5,Fear,15,19,8,0,0,0,1.466666667,low,#N/A,#N/A,#N/A,3.24571003,2.650422224,12,4,10,N,2.85,9.8,511.35625,0.975609756,1044.55,1
herleven,4.2,3.736842105,positive,valenced,2.925,1.125,1.25,1.25,1,2,Happiness,16,19,8,0,0,0,2.2,low,#N/A,#N/A,#N/A,3.228451691,2.182870957,8,3,7,WW,1.85,9.8,539.8697436,0.975609756,1025.32,0.99
voortbestaan,2.875,3.611111111,positive,valenced,1.8,1.2,1.4,1.8,1.2,1.3,Joint,16,18,10,0,0,0,1.666666667,low,#N/A,#N/A,#N/A,3.228451691,2.477867349,12,3,10,WW,3.5,9.8,599.661,1,1126.62,0.99
stuiten,3.071428571,2.6,negative,neutral,1.1,1.26,1.3,1.3,1.1,2.16,Surprise,15,20,10,0,0,1,2.8,low,5.03,high,van Loon,3.228451691,2.58580863,7,2,5,WW,1.3,9.8,560.2327778,0.925,1127.58,1
levenswijze,2.647058824,3.315789474,positive,neutral,2.363636364,1.181818182,1.181818182,1.454545455,1.272727273,1.636363636,Happiness,16,19,11,0,0,0,1.733333333,low,#N/A,#N/A,#N/A,3.222560409,2.719807593,11,4,9,N,2.55,9.8,531.5992105,0.975,1121.15,0.99
chequeboek,2.666666667,3.315789474,positive,neutral,1.545454545,1.090909091,1.090909091,1.181818182,1,1.363636364,Happiness,16,19,11,0,0,0,4.333333333,high,#N/A,#N/A,#N/A,3.130076333,1.972142724,10,2,6,N,4,9.8,665.8363158,0.925,1244.63,0.98
bijwerken,2.857142857,3.2,positive,neutral,1.333333333,1.555555556,1.444444444,1.333333333,1.333333333,1.111111111,Anger,14,20,9,0,0,1,2.866666667,low,#N/A,#N/A,#N/A,3.066810276,2.594701949,9,3,7,WW,1.9,9.8,527.7815,1,1010.67,1
samenvatting,2.866666667,3.105263158,positive,neutral,2.222222222,1,1,1,1,1,Happiness,14,19,9,0,0,0,2.733333333,low,#N/A,#N/A,#N/A,3.066810276,3.152728777,12,4,10,N,3.4,9.8,480.5205128,1,1040.26,1
navragen,3.235294118,3,neutral,neutral,1.28,1,1.1,1.08,1,1.26,Happiness,15,19,10,0,0,1,2.666666667,low,#N/A,#N/A,#N/A,3.066810276,2.550916449,8,3,7,WW,2,9.8,511.0105128,0.975,1061.1,1
steenkoud,2.5,1.631578947,negative,neutral,1,1,1.3,1.7,1.5,1.2,Sadness,16,19,10,0,0,0,3.466666667,high,#N/A,#N/A,#N/A,3.066810276,1.634259379,9,2,7,ADJ,2.4,9.8,538.6105556,0.9,1091.47,0.96
hels,3.882352941,1.833333333,negative,neutral,1.111111111,2.666666667,2.111111111,2,1.666666667,1.444444444,Anger,15,18,9,0,1,0,2.153846154,low,#N/A,#N/A,#N/A,3.049411861,1.787956385,4,1,4,ADJ,1,9.8,552.4475,0.825,1101.19,0.96
flossen,3.071428571,3.25,positive,neutral,1.18,1,1,1,1.68,1,Disgust,16,20,10,0,0,1,3.933333333,high,#N/A,#N/A,#N/A,2.927421695,2.172347464,7,2,5,WW,1.6,9.8,542.2115385,0.951219512,1103.48,0.99
teamgenoot,2.933333333,3.473684211,positive,neutral,3.111111111,1.222222222,1.222222222,1.222222222,1.222222222,1.555555556,Happiness,16,19,9,0,0,0,3.4,high,#N/A,#N/A,#N/A,2.821644518,2.485374565,10,3,8,N,3.05,9.8,571.6607692,0.975,1077.8,1
opfleuren,3.071428571,4.263157895,positive,valenced,3.75,1,1,1.25,1,2.125,Happiness,15,19,8,0,0,0,3.066666667,high,#N/A,#N/A,#N/A,2.739414103,2.695861955,9,3,7,WW,2.15,9.8,572.9488889,0.926829268,1072.98,1
kasplantje,2.25,2.388888889,negative,neutral,1.333333333,1,1.266666667,1.555555556,1,1.111111111,Sadness,16,18,9,0,1,2,3.357142857,high,#N/A,#N/A,#N/A,2.681422156,1.270462954,10,3,10,N,3.25,9.8,699.8376,0.675,1233.99,0.94
toelaatbaar,2.571428571,3.4,positive,neutral,2.1,1.2,1,1.1,1.1,1.3,Happiness,14,20,10,0,0,0,1.4,low,#N/A,#N/A,#N/A,2.637989781,2.599894305,11,3,8,ADJ,3.45,9.8,571.3478947,0.951219512,1087.05,1
bloeduitstorting,3.4375,1.833333333,negative,neutral,1,1.222222222,1.333333333,1.555555556,1.666666667,1,Disgust,14,18,9,0,0,0,4.133333333,high,#N/A,#N/A,#N/A,2.53529412,2.413596383,16,4,13,N,5.6,9.8,704.1415789,0.975,1216.76,1
rondweg,2.9375,3,neutral,neutral,1.090909091,1.181818182,1.090909091,1,1.090909091,1,Anger,14,19,11,0,0,0,3.307692308,high,#N/A,#N/A,#N/A,2.505421328,1.004256883,7,2,7,N,1.9,9.8,516.9554545,0.829268293,1184.17,0.91
hartziekte,3.142857143,1.55,negative,neutral,1,1.88,3.82,4.1,1.2,1.84,Sadness,15,20,10,0,0,1,3.2,high,#N/A,#N/A,#N/A,2.473194909,2.56341255,10,3,9,N,2.65,9.8,558.4543243,0.951219512,1080.14,0.99
windkracht,4,3.105263158,positive,neutral,1.222222222,1.222222222,1.688888889,1,1.111111111,1.444444444,Fear,16,19,9,0,0,1,3.066666667,high,#N/A,#N/A,#N/A,2.438384107,2.527880321,10,2,9,N,2.9,9.8,513.1141026,0.975,1011.71,1
laadbak,2.785714286,2.9,negative,neutral,1.272727273,1,1,1,1,1.181818182,Happiness,16,20,11,0,0,0,4.333333333,high,#N/A,#N/A,#N/A,2.31344537,2.440833041,7,2,6,N,2.5,9.8,550.1428125,0.829268293,1126.17,0.99
opbouwend,3.1875,3.789473684,positive,valenced,2.54,1,1,1,1,1,Happiness,15,19,10,0,0,1,2.4,low,#N/A,#N/A,#N/A,2.204391332,2.37467297,9,3,7,ADJ,1.75,9.8,539.2307895,1,1061.68,0.99
evenwijdig,2.428571429,3.1,positive,neutral,1.222222222,1,1,1,1,1,Happiness,16,20,9,0,0,0,3.4,high,#N/A,#N/A,#N/A,2.204391332,2.790493062,10,4,9,ADJ,3.1,9.8,542.5910256,0.975609756,1062.18,0.99
bijsluiter,2.5,2.888888889,negative,neutral,1,1,1.444444444,1.111111111,1,1.333333333,Fear,17,18,9,0,0,0,4.133333333,high,#N/A,#N/A,#N/A,1.961421094,2.55219538,10,3,8,N,3,9.8,621.1910256,0.951219512,1072.68,1
garagehouder,2.6875,3.111111111,positive,neutral,1.444444444,1.222222222,1.222222222,1.222222222,1.222222222,1.333333333,Happiness,17,18,9,0,0,0,3.733333333,high,#N/A,#N/A,#N/A,1.836324116,2.519954443,12,5,11,N,3.75,9.8,580.4289744,1,1093.52,0.99
poezelig,2,3.789473684,positive,valenced,2.777777778,1.111111111,1.111111111,1.111111111,1.111111111,1.777777778,Happiness,16,19,9,1,0,0,2,low,#N/A,#N/A,#N/A,1.6599162,1.327847219,8,3,7,ADJ,1.85,9.8,595.2682759,0.756097561,1249.82,0.89
gloed,3,3.55,positive,neutral,2.181818182,1.090909091,1.272727273,1.090909091,1,1.272727273,Happiness,14,20,11,0,0,0,3.2,high,5.03,high,van Loon,3.31827208,2.480129488,5,1,4,N,1.75,9.805113636,553.9830556,0.925,1017,0.99
courgette,2.5625,3,neutral,neutral,1.575,1,1,1,1,1.2,Happiness,15,19,8,0,0,0,4.866666667,high,#N/A,#N/A,#N/A,2.53529412,2.358523099,9,2,7,N,2.75,9.805555556,571.8635,1,1056.87,0.99
panfluit,2.285714286,3.052631579,positive,neutral,1.909090909,1.181818182,1.181818182,1.181818182,1.181818182,1.181818182,Happiness,15,19,11,0,0,0,4.8,high,5,high,de Deyne et al. 2008,1.836324116,1.655668928,8,2,7,N,2.55,9.805555556,642.9197222,0.87804878,1144.14,0.96
hittegolf,3.0625,2.631578947,negative,neutral,1.836363636,1.181818182,1.363636364,1.181818182,1.090909091,1.509090909,Happiness,17,19,11,0,0,0,3.466666667,high,#N/A,#N/A,#N/A,2.939019776,2.382658518,9,3,8,N,3.85,9.811111111,548.13175,1,983.63,0.99
zondaar,3,2,negative,neutral,1,2.2,1.6,1.9,1.7,1.4,Anger,14,18,10,0,0,0,2.266666667,low,#N/A,#N/A,#N/A,3.526546035,2.200735767,7,2,6,N,2.1,9.8125,573.9335484,0.829268293,1101.23,0.97
hoeder,3.266666667,3.210526316,positive,neutral,1.285714286,1,1,1,1,1,Happiness,14,19,7,0,0,1,4,high,#N/A,#N/A,#N/A,3.158573556,2.199385336,6,2,5,N,1.45,9.8125,617.8935714,0.682926829,1097.92,0.98
beurtrol,2.785714286,3.263157895,positive,neutral,1.6,1.254545455,1.345454545,1.163636364,1.163636364,1.6,Joint,13,19,11,1,0,0,2.666666667,low,#N/A,#N/A,#N/A,2.05804623,2.248282321,8,2,7,N,3,9.8125,598.631,0.8,1458.87,0.66
dieperik,3.470588235,1.777777778,negative,neutral,1.125,1.875,3.625,2.25,1.375,1.625,Fear,17,18,8,0,1,2,2.285714286,low,#N/A,#N/A,#N/A,1.961421094,1.635781927,8,3,7,N,2.6,9.8125,555.5502778,0.9,1224.14,0.5
mokka,2.571428571,3.35,positive,neutral,2.054545455,1.090909091,1,1.090909091,1.181818182,1.090909091,Happiness,14,20,11,0,0,0,4.266666667,high,#N/A,#N/A,#N/A,2.589726256,2.212900869,5,2,4,N,1.95,9.816203704,533.9356757,0.926829268,1031.05,0.98
arena,3.5,2.95,negative,neutral,1.181818182,1.181818182,2.090909091,1.363636364,1.181818182,1.727272727,Fear,16,20,11,0,0,0,4.333333333,high,5.97,high,van Loon,3.560623875,2.418198214,5,3,5,N,1.75,9.816666667,549.1280556,0.95,987.14,0.99
rooien,3,2.55,negative,neutral,1.666666667,1.311111111,1.222222222,1.422222222,1.311111111,1.444444444,Happiness,16,20,9,1,0,2,3.076923077,high,#N/A,#N/A,#N/A,3.228451691,2.310066865,6,2,4,WW,1.2,9.816666667,615.2508571,0.9,1031.51,0.99
vochtigheid,2.785714286,2.6,negative,neutral,1.125,1.5,1.625,1.714285714,1.25,1.375,Fear,17,20,8,0,0,0,3.266666667,high,#N/A,#N/A,#N/A,3.058198188,2.96922482,11,3,9,N,2.45,9.816666667,549.7968421,1,1030.18,1
tamelijk,2.625,2.789473684,negative,neutral,1.363636364,1.181818182,1.272727273,1.454545455,1.181818182,1.272727273,Sadness,16,19,11,0,0,0,1.4,low,#N/A,#N/A,#N/A,3.75889676,2.561336542,8,3,7,Function,2.25,9.823529412,544.1017949,0.951219512,1062.13,0.99
handleiding,2.5,3.055555556,positive,neutral,1.55,1,1.125,1,1,1.25,Happiness,14,18,8,0,0,0,3.666666667,high,#N/A,#N/A,#N/A,3.543919118,2.756699685,11,3,9,N,2.9,9.823529412,534.3264103,0.975609756,996.09,1
vertoon,3.058823529,2.947368421,negative,neutral,1.222222222,1.333333333,1.111111111,1.222222222,1.222222222,1.333333333,Joint,17,19,9,0,0,0,2.2,low,#N/A,#N/A,#N/A,3.24571003,2.825276135,7,2,6,N,1.7,9.823529412,597.2103448,0.731707317,1097.81,0.99
losbol,3.6875,2.947368421,negative,neutral,3.022222222,1,1.111111111,1,1,1.777777778,Happiness,16,19,9,0,0,1,2.666666667,low,#N/A,#N/A,#N/A,2.806383502,2.16769697,6,2,6,N,2.6,9.823529412,575.152,0.853658537,1043.11,0.97
zeebaars,2.529411765,3.052631579,positive,neutral,1,1,1,1,1,1,Joint,16,19,7,0,0,0,4.733333333,high,#N/A,#N/A,#N/A,2.774224905,2.224127223,8,2,6,N,2.55,9.823529412,549.4640541,0.925,1058.94,1
hitparade,3.588235294,3.631578947,positive,valenced,2.181818182,1,1,1,1,1.090909091,Happiness,15,19,11,0,0,0,3.533333333,high,#N/A,#N/A,#N/A,2.637989781,2.303837892,9,4,9,N,3.7,9.823529412,560.1232432,0.925,1039,0.99
rijstveld,2.571428571,3,neutral,neutral,1.666666667,1.083333333,1.166666667,1.166666667,1,1.083333333,Happiness,16,20,12,0,0,0,4.733333333,high,#N/A,#N/A,#N/A,2.473194909,2.888429191,9,2,8,N,2.7,9.823529412,568.8776316,0.975,1040.06,1
duimbreed,2.823529412,2.947368421,negative,neutral,1,1.1,1.1,1.1,1,1,Joint,16,19,10,0,0,0,2.8,low,#N/A,#N/A,#N/A,2.262213705,2.077303504,9,2,7,N,3.5,9.823529412,655.1258824,0.9,1101.81,0.98
arbeidster,3.375,2.611111111,negative,neutral,1.222222222,1,1,1,1,1.111111111,Happiness,17,18,9,0,0,0,3.866666667,high,#N/A,#N/A,#N/A,1.961421094,2.302689359,10,3,9,N,2.7,9.823529412,582.4469444,0.95,1303.29,0.96
hartsgeheim,3.0625,3.368421053,positive,neutral,1.963636364,1.272727273,1.727272727,1.363636364,1,1.909090909,Happiness,15,19,11,0,0,0,1.933333333,low,#N/A,#N/A,#N/A,1.359835482,1.455771508,11,3,10,N,3.85,9.823529412,750.9192,0.682926829,1398.92,0.93
placemat,2.5625,3,neutral,neutral,1.181818182,1,1,1,1,1,Happiness,16,18,11,1,1,0,4.5,high,#N/A,#N/A,#N/A,1.359835482,1.257162646,8,2,7,N,2.8,9.823529412,668.6214286,0.902439024,1225.7,0.94
dollar,2.875,3.052631579,positive,neutral,1.690909091,1,1,1,1,1,Happiness,16,19,11,0,0,0,4.266666667,high,6.24,high,van Loon,5.371557138,2.218550994,6,2,5,N,1.85,9.825,515.3734211,0.975609756,1076.34,0.98
sterken,3.142857143,3.7,positive,valenced,1.636363636,1.545454545,1.545454545,1.181818182,1.272727273,1.363636364,Happiness,16,20,11,0,0,0,2.666666667,low,#N/A,#N/A,#N/A,3.222560409,1.524975435,7,2,6,WW,1.5,9.828571429,514.9396875,0.829268293,1335.12,0.96
buitenband,2.866666667,3.105263158,positive,neutral,1,1,1.142857143,1,1,1,Fear,16,19,7,0,0,0,4.4,high,#N/A,#N/A,#N/A,1,2.15774946,10,3,8,N,2.45,9.833333333,612.0294286,0.9,1241.33,0.99
rechten,3.142857143,3.55,positive,neutral,1.9,1.2,1.4,1.2,1.2,1.3,Happiness,17,20,10,0,0,0,2,low,#N/A,#N/A,#N/A,4.458560802,2.26309388,7,2,5,WW,1.55,9.833333333,553.0237838,1,980.05,0.99
voorstel,2.9375,3.315789474,positive,neutral,1.454545455,1.272727273,1.454545455,1.272727273,1.181818182,1.963636364,Surprise,15,19,11,0,0,0,2,low,3.57,low,van Loon,4.448070641,2.793391956,8,2,7,N,1.75,9.833333333,491.25,1,1040,1
behandelen,3,3.25,positive,neutral,1.78,1,1.38,1.2,1.1,1.1,Happiness,16,20,10,0,0,1,2.133333333,low,#N/A,#N/A,#N/A,4.441652725,2.735975152,10,4,9,WW,2,9.833333333,522.5578947,1,984.92,1
brandstof,3.142857143,2.789473684,negative,neutral,1,1.181818182,1.181818182,1.090909091,1.090909091,1,Joint,14,19,11,0,0,0,4.066666667,high,4.33,high,van Loon,4.161314086,2.797770915,9,2,9,N,2.9,9.833333333,496.3017949,1,966.59,1
regent,3.0625,2.470588235,negative,neutral,1.5,1.625,1.25,1.285714286,1.25,1.125,Anger,14,17,8,0,1,0,3.846153846,high,3.67,low,van Loon,4.143845102,2.321602697,6,2,6,N,1.6,9.833333333,594.3224324,0.925,1191.73,0.99
letterlijk,2.588235294,2.947368421,negative,neutral,1.090909091,1.090909091,1.090909091,1.090909091,1.090909091,1,Joint,17,19,11,0,0,0,1.4,low,#N/A,#N/A,#N/A,4.127865767,2.826444071,10,3,8,ADJ,2.4,9.833333333,505.5278378,0.975609756,998.13,1
afzetten,2.9375,2.277777778,negative,neutral,1.545454545,1.909090909,1.545454545,1.618181818,1.581818182,1.527272727,Anger,16,18,11,0,0,0,2.8,low,3.9,low,van Loon,4.094823871,3.201827319,8,3,6,WW,1.75,9.833333333,518.58325,0.975609756,1049.01,1
beweren,3.352941176,2.894736842,negative,neutral,1,1.222222222,1,1,1,1.222222222,Joint,16,19,9,0,0,0,1.866666667,low,3.63,low,van Loon,4.011473171,2.776278731,7,3,6,WW,1.2,9.833333333,531.0192105,1,1024.72,1
ingenomen,2.714285714,2.95,negative,neutral,1.222222222,1.444444444,1.222222222,1.111111111,1.222222222,1.111111111,Anger,16,20,9,0,0,0,1.8,low,#N/A,#N/A,#N/A,3.939009781,3.16352255,9,4,8,ADJ,2.05,9.833333333,561.2865789,0.95,1053.36,1
overwegen,2.866666667,3.105263158,positive,neutral,1.425,1,1.5,1.125,1,1.125,Fear,16,19,8,0,0,0,1.8,low,#N/A,#N/A,#N/A,3.930933757,2.696831501,9,4,8,WW,1.85,9.833333333,536.8329268,1,1072.83,1
kamergenoot,2.6,3.315789474,positive,neutral,1.75,1,1.25,1,1,1.625,Happiness,14,19,8,0,0,0,3.666666667,high,#N/A,#N/A,#N/A,3.850584976,2.937892495,11,4,10,N,3.8,9.833333333,587.9771795,0.951219512,1041.2,1
groentje,2.882352941,2.473684211,negative,neutral,1.5,1.4,1.7,1.5,1.5,1.4,Fear,17,19,10,0,0,0,2.266666667,low,#N/A,#N/A,#N/A,3.811011666,2.790331125,8,2,7,N,1.85,9.833333333,512.1383784,1,1042.5,1
belangstelling,3.705882353,3.736842105,positive,valenced,2.163636364,1.181818182,1.636363636,1.272727273,1.181818182,1.781818182,Happiness,16,19,11,0,0,0,1.8,low,4,high,van Loon,3.787361277,2.762165049,14,4,11,N,3.55,9.833333333,532.1410811,0.951219512,1021.45,1
gastvrijheid,2.588235294,4.421052632,positive,valenced,3.909090909,1.090909091,1,1,1,2.272727273,Happiness,16,19,11,0,0,0,2,low,#N/A,#N/A,#N/A,3.779185087,2.80824832,12,3,10,N,3.8,9.833333333,566.3335,1,1076.26,1
opmaken,3.4,3.578947368,positive,neutral,2.5,1.2,1.2,1.2,1.4,1.4,Happiness,14,19,10,0,0,0,3.533333333,high,4.8,high,van Loon,3.764056517,2.544690207,7,3,6,WW,1.8,9.833333333,544.5860526,1,987.39,0.99
wettelijk,2.714285714,3.25,positive,neutral,1.3,1.2,1.4,1.2,1.2,1.2,Fear,17,20,10,0,0,0,1.533333333,low,#N/A,#N/A,#N/A,3.739437843,2.848566898,9,3,7,ADJ,2.2,9.833333333,516.375,0.95,1012.2,1
erewoord,2.625,3.888888889,positive,valenced,2.4,1.2,1.4,1.2,1.2,1.4,Happiness,16,18,10,0,0,0,1.933333333,low,#N/A,#N/A,#N/A,3.697682586,2.466395525,8,3,7,N,2.75,9.833333333,545.4528205,0.951219512,995.11,1
verslaggever,3,3,neutral,neutral,1.090909091,1,1,1,1,1,Happiness,15,19,11,0,0,0,3.333333333,high,#N/A,#N/A,#N/A,3.69368299,2.954938531,12,4,11,N,3.65,9.833333333,564.5509756,1,1058.17,1
afkomstig,2.733333333,3.210526316,positive,neutral,1,1,1,1,1,1.088888889,Surprise,16,19,9,0,0,0,1.4,low,#N/A,#N/A,#N/A,3.685562611,2.486973721,9,3,9,ADJ,3.15,9.833333333,496.242,1,1033.39,0.99
adopteren,3.466666667,3.631578947,positive,valenced,2.981818182,1,1.254545455,1,1,1.8,Happiness,16,19,11,0,0,0,2.4,low,#N/A,#N/A,#N/A,3.670978339,2.858813914,9,4,8,WW,2.35,9.833333333,533.9795,1,1084.33,1
verspreiding,3.333333333,2.894736842,negative,neutral,1.3,1.2,1.7,1.2,1.3,1.7,Joint,16,19,10,0,0,0,2.533333333,low,#N/A,#N/A,#N/A,3.626401965,2.849959238,12,3,10,N,2.75,9.833333333,549.40675,1,1095.95,1
eigenaardig,3.125,2.421052632,negative,neutral,1,1,1.333333333,1.111111111,1.222222222,1.444444444,Surprise,14,19,9,0,0,0,1.6,low,3.35,low,de Deyne et al. 2019,3.589670402,2.789557295,11,4,9,ADJ,3.1,9.833333333,507.0635897,1,1091.82,1
tegenslag,3.375,1.722222222,negative,neutral,1,2.5,2,3.428571429,1.375,1.875,Sadness,16,18,8,0,0,0,2.133333333,low,3.13,low,van Loon,3.584534752,2.88144659,9,3,8,N,2.45,9.833333333,496.0689189,1,978.98,1
bijkomen,2.9375,2.777777778,negative,neutral,1.090909091,1.909090909,1.509090909,1.890909091,2,1.636363636,Disgust,16,18,11,0,0,0,2.533333333,low,#N/A,#N/A,#N/A,3.463026521,2.525309224,8,3,6,WW,1.9,9.833333333,514.9541026,1,993.9,0.99
misbruiken,3.9375,1.388888889,negative,valenced,1.111111111,4.444444444,3.333333333,4.333333333,3.777777778,1.777777778,Anger,17,18,9,0,0,0,2.6,low,#N/A,#N/A,#N/A,3.434776422,3.246648457,10,3,8,WW,2.55,9.833333333,562.17475,1,994.83,1
rotwijf,3.375,1.157894737,negative,valenced,1,4.333333333,1.166666667,2.25,2.583333333,1.083333333,Anger,14,19,12,0,0,0,2.133333333,low,#N/A,#N/A,#N/A,3.434776422,1.689004354,7,2,6,N,2.95,9.833333333,543.996,1,1049.07,0.97
zodanig,2.6875,2.842105263,negative,neutral,1.111111111,1,1,1,1,1.111111111,Joint,15,19,9,0,0,0,1.333333333,low,#N/A,#N/A,#N/A,3.408443493,2.540373998,7,3,7,ADJ,2.7,9.833333333,538.4989744,0.951219512,1011.88,0.99
marathon,3.875,3.052631579,positive,neutral,2.444444444,1.222222222,1.666666667,1.222222222,1.222222222,1.555555556,Happiness,15,19,9,0,0,0,3.8,high,#N/A,#N/A,#N/A,3.396652591,2.365780762,8,3,7,N,2.8,9.833333333,520.1194872,0.975,1061.11,0.99
levenswerk,3.411764706,3.947368421,positive,valenced,3.090909091,1.090909091,1.272727273,1.181818182,1,1.363636364,Happiness,14,19,11,0,0,0,1.8,low,#N/A,#N/A,#N/A,3.367821652,3.112899982,10,3,9,N,2.9,9.833333333,539.0179487,0.975609756,1060.06,1
omroep,2.75,2.947368421,negative,neutral,1.418181818,1.072727273,1.327272727,1.072727273,1.072727273,1.490909091,Surprise,16,19,11,0,0,0,3.5,high,5.13,high,van Loon,3.313466473,2.491394476,6,2,5,N,1.8,9.833333333,505.9289474,0.975609756,984.59,0.99
aktetas,2.714285714,2.95,negative,neutral,1,1.425,1,1.25,1,1,Anger,15,20,8,0,0,0,4.266666667,high,#N/A,#N/A,#N/A,3.298743943,1.54644699,7,3,7,N,2.85,9.833333333,595.6905882,0.87804878,1150.24,0.95
beeldig,3,4.263157895,positive,valenced,2.9,1,1,1,1,1.5,Happiness,12,19,10,0,0,0,1.733333333,low,#N/A,#N/A,#N/A,3.283504757,2.661244271,7,2,6,ADJ,2.15,9.833333333,500.8862162,0.975,1060.53,0.99
opdragen,3.25,3.166666667,positive,neutral,1.727272727,1.090909091,1.272727273,1.363636364,1,1.545454545,Happiness,17,18,11,0,0,0,2.066666667,low,#N/A,#N/A,#N/A,3.283504757,2.666639886,8,3,7,WW,1.7,9.833333333,551.5973684,0.975,1104.73,1
combineren,3.411764706,3.157894737,positive,neutral,1.777777778,1.111111111,1.333333333,1.111111111,1.333333333,1.555555556,Happiness,14,19,9,0,0,0,2.2,low,#N/A,#N/A,#N/A,3.278296208,2.424074593,10,4,9,WW,2.45,9.833333333,517.93,1,1025.84,0.99
zwelling,3.058823529,2.052631579,negative,neutral,1,1.325,2.6,1.575,2.1,1.925,Fear,14,19,8,0,0,0,4.066666667,high,#N/A,#N/A,#N/A,3.256862006,2.689269967,8,2,6,N,1.85,9.833333333,530.3143243,0.975,1028.58,0.99
doorkomen,3.142857143,3.2,positive,neutral,2.2,1.2,1.4,1.4,1.2,1.2,Happiness,14,20,10,0,0,0,2.2,low,#N/A,#N/A,#N/A,3.210479043,2.456636993,9,3,7,WW,1.8,9.833333333,566.6566667,1,1097.42,1
ijstijd,2.1875,2.833333333,negative,neutral,1.363636364,1.181818182,1.545454545,1.272727273,1.181818182,1.272727273,Fear,14,18,11,0,0,0,2.466666667,low,#N/A,#N/A,#N/A,3.204337076,2.800967174,7,2,5,N,2.55,9.833333333,566.7330556,0.925,1004.1,1
geleidelijk,2.352941176,3.105263158,positive,neutral,1.709090909,1.072727273,1.163636364,1.236363636,1.254545455,1.327272727,Happiness,16,19,11,0,0,0,1.866666667,low,3.5,low,de Deyne et al. 2019,3.198079476,2.560027274,11,4,9,ADJ,2.9,9.833333333,536.1625641,0.951219512,1082.93,0.99
